sec,nanosec,x,y,z,qx,qy,qz,qw,time
1742308767,536974006,-3.7300570765787273,-0.6788434315916207,0.0,0.0,0.0,0.3677070969094375,-0.9299416599348764,1742308767.536974
1742308767,557164180,-3.715163859464016,-0.6928039497287717,0.0,0.0,0.0,0.3606197110070653,-0.9327129376357876,1742308767.5571642
1742308767,577081581,-3.700310493162678,-0.7063083500031314,0.0,0.0,0.0,0.3539918154154677,-0.9352485202441442,1742308767.5770817
1742308767,597074663,-3.685284715458726,-0.7195849033743918,0.0,0.0,0.0,0.3475946999466016,-0.9376448819084078,1742308767.5970747
1742308767,617081153,-3.669952971075849,-0.7327632236459037,0.0,0.0,0.0,0.3414916041332519,-0.939884825021927,1742308767.6170812
1742308767,637046299,-3.654366384389285,-0.7458120751102347,0.0,0.0,0.0,0.3355837419808097,-0.9420103779248704,1742308767.6370463
1742308767,657199577,-3.638756396525207,-0.758550566212767,0.0,0.0,0.0,0.3297150505392311,-0.9440804973347942,1742308767.6571996
1742308767,677059023,-3.623292578916478,-0.7708523475624945,0.0,0.0,0.0,0.3241835588597553,-0.9459941966867574,1742308767.677059
1742308767,697035849,-3.607385966738749,-0.7832051215575537,0.0,0.0,0.0,0.3185343649269642,-0.947911313552368,1742308767.6970358
1742308767,717067236,-3.5911800179339872,-0.7954832185249254,0.0,0.0,0.0,0.3130635139154141,-0.9497321918598596,1742308767.7170672
1742308767,737028510,-3.575169513148448,-0.8073251366513837,0.0,0.0,0.0,0.3080524182723433,-0.9513693854631656,1742308767.7370286
1742308767,752047906,-3.563026305718602,-0.8161101209601329,0.0,0.0,0.0,0.3042752873914843,-0.9525841429935886,1742308767.752048
1742308767,777238807,-3.5420893981924837,-0.8310052372322375,0.0,0.0,0.0,0.2979425584185278,-0.9545838003460052,1742308767.7772388
1742308767,796989387,-3.525456324248675,-0.8425088455525956,0.0,0.0,0.0,0.2933118111473969,-0.956016831149658,1742308767.7969894
1742308767,817010054,-3.508932830782475,-0.8537014202492956,0.0,0.0,0.0,0.288973526914658,-0.9573370883562924,1742308767.8170102
1742308767,833561359,-3.495298165544352,-0.8627578778740063,0.0,0.0,0.0,0.2852153337660094,-0.9584634648147752,1742308767.8335614
1742308767,857127837,-3.4756437399140307,-0.8755916817557964,0.0,0.0,0.0,0.2798181590873721,-0.9600530182468852,1742308767.857128
1742308767,877106647,-3.4587270257743006,-0.8863682794526775,0.0,0.0,0.0,0.2755598409178985,-0.9612839195957156,1742308767.8771067
1742308767,897025456,-3.4420999599930977,-0.8967542950697333,0.0,0.0,0.0,0.2711574928466937,-0.9625349936875516,1742308767.8970253
1742308767,917024202,-3.4251587968020885,-0.9071221568015324,0.0,0.0,0.0,0.2666915039185684,-0.9637819471943082,1742308767.9170241
1742308767,937047749,-3.407671707769271,-0.917602466293444,0.0,0.0,0.0,0.2624688503718235,-0.964940465823925,1742308767.9370477
1742308767,957103456,-3.3903155629909056,-0.9277987838417135,0.0,0.0,0.0,0.2582946008876211,-0.9660661981211768,1742308767.9571035
1742308767,977081274,-3.3730535433031235,-0.9377400401642982,0.0,0.0,0.0,0.2540392698345075,-0.967193904748138,1742308767.9770813
1742308767,997091540,-3.355653557489862,-0.9475577681274042,0.0,0.0,0.0,0.2498867438622752,-0.968275072095688,1742308767.9970915
1742308768,16948934,-3.338102314595409,-0.9572632162298984,0.0,0.0,0.0,0.2460753828402288,-0.9692506930407812,1742308768.016949
1742308768,37052507,-3.320307866462043,-0.9669211095114856,0.0,0.0,0.0,0.2421022101973454,-0.9702507510007712,1742308768.0370524
1742308768,57098798,-3.3025603150179226,-0.976366112943462,0.0,0.0,0.0,0.2381529008301151,-0.9712276745574135,1742308768.0570989
1742308768,77161634,-3.28445966536752,-0.9858108488548024,0.0,0.0,0.0,0.2343841468260991,-0.972144059137637,1742308768.0771616
1742308768,97107891,-3.266331156977524,-0.9950919262722152,0.0,0.0,0.0,0.2303756342247503,-0.973101776360286,1742308768.097108
1742308768,117052388,-3.248569366034004,-1.004001253406778,0.0,0.0,0.0,0.2265807719509792,-0.9739923787084264,1742308768.1170523
1742308768,137083831,-3.230769721810112,-1.0127565621138908,0.0,0.0,0.0,0.2230284483634053,-0.9748119363347024,1742308768.1370838
1742308768,157424881,-3.21258241849572,-1.0215384456429952,0.0,0.0,0.0,0.2194085887231414,-0.9756330617576052,1742308768.157425
1742308768,177154845,-3.1946488321239697,-1.0300342305310652,0.0,0.0,0.0,0.2159686856879417,-0.9764002902509928,1742308768.1771548
1742308768,197017516,-3.176686443488742,-1.0383891437499442,0.0,0.0,0.0,0.2127709171077692,-0.9771021117739532,1742308768.1970174
1742308768,217092512,-3.1585011648481784,-1.0467033341852778,0.0,0.0,0.0,0.2091787096592768,-0.9778774296532668,1742308768.2170925
1742308768,237044178,-3.140075113988352,-1.0549644126439952,0.0,0.0,0.0,0.2059142382050043,-0.9785700416957658,1742308768.237044
1742308768,257267881,-3.121512830411482,-1.0631382185351637,0.0,0.0,0.0,0.202633060971072,-0.9792547383605013,1742308768.257268
1742308768,272220998,-3.1080224406001684,-1.0689709868123825,0.0,0.0,0.0,0.2005200354711912,-0.9796896015446076,1742308768.272221
1742308768,297034248,-3.0851625541489867,-1.0787379420713898,0.0,0.0,0.0,0.195891238642517,-0.9806256281696396,1742308768.2970343
1742308768,317061275,-3.066434112566538,-1.0865313793567009,0.0,0.0,0.0,0.1924799289968881,-0.9813009104924711,1742308768.3170612
1742308768,337156592,-3.047906141569431,-1.094090652528657,0.0,0.0,0.0,0.1894758827225619,-0.9818853751159072,1742308768.3371565
1742308768,357117345,-3.02985155444824,-1.1013282056128524,0.0,0.0,0.0,0.1865541250437548,-0.9824446846663476,1742308768.3571174
1742308768,377112628,-3.011566258781714,-1.1085322689804329,0.0,0.0,0.0,0.1833622547290877,-0.983045412756026,1742308768.3771126
1742308768,397090533,-2.9930984666308844,-1.1156700000348452,0.0,0.0,0.0,0.1802647842921399,-0.9836181207888092,1742308768.3970904
1742308768,417096280,-2.9746882597437883,-1.122652487869011,0.0,0.0,0.0,0.1771826375360917,-0.9841779884531832,1742308768.4170964
