sec,nanosec,speed,steering_angle
1742308726,251120000,1.0,0.25132739543914795
1742308726,276094327,1.0,0.2474004030227661
1745517470,61444386,1.0,0.23954641819000244
1742308726,326071851,1.0,0.25132739543914795
1742308726,351066328,1.0,0.2356194257736206
1742308726,376070175,1.0,0.2474004030227661
1742308726,401075462,1.0,0.24347341060638428
1745517470,186423881,1.0,0.22776544094085693
1742308726,451062906,1.0,0.22776544094085693
1742308726,476075412,1.0,0.2356194257736206
1742308726,501086639,1.0,0.18456853926181793
1745517470,286429948,1.0,0.18849553167819977
1742308726,551061443,1.0,0.16886058449745178
1745517470,336426526,1.0,0.16886058449745178
1742308726,601064547,1.0,0.1492256224155426
1745517470,386433274,1.0,0.09424775838851929
1742308726,651066700,1.0,0.1060287281870842
1742308726,676060237,1.0,0.09424775838851929
1742308726,701076264,1.0,0.07068581134080887
1742308726,726076531,1.0,0.12173669040203094
1742308726,751073938,1.0,0.10995572060346603
1742308726,776066175,1.0,0.12959067523479462
1742308726,801060881,1.0,0.09817475080490112
1742308726,826074158,1.0,0.12173669040203094
1742308726,851062185,1.0,0.11388271301984787
1742308726,876058522,1.0,0.09817475080490112
1742308726,901070349,1.0,0.12566368281841278
1742308726,926059976,1.0,0.10995572060346603
1742308726,951069522,1.0,0.1060287281870842
1742308726,976063129,1.0,0.09032076597213745
1742308727,1058046,1.0,0.14137165248394012
1742308727,26071423,1.0,0.11388271301984787
1742308727,51060420,1.0,0.15707960724830627
1742308727,76070687,1.0,0.14529862999916077
1742308727,101059664,1.0,0.12173669040203094
1745517470,886440167,1.0,0.13351766765117645
1742308727,151078147,1.0,0.15315261483192444
1742308727,176094624,1.0,0.15707960724830627
1742308727,201096321,1.0,0.1610065996646881
1742308727,226065658,1.0,0.15315261483192444
1742308727,251061575,1.0,0.1806415617465973
1742308727,276083412,1.0,0.19634951651096344
1742308727,301091659,1.0,0.18456853926181793
1742308727,326064536,1.0,0.16493359208106995
1742308727,351071873,1.0,0.1924225240945816
1742308727,376194710,1.0,0.1806415617465973
1742308727,401083427,1.0,0.1610065996646881
1745517471,186411527,1.0,0.1610065996646881
1742308727,451068432,1.0,0.1492256224155426
1745517471,236427626,1.0,0.18456853926181793
1742308727,501061366,1.0,0.17278757691383362
1742308727,526069973,1.0,0.17671456933021545
1742308727,551079090,1.0,0.23169243335723877
1742308727,576071727,1.0,0.23169243335723877
1742308727,601059794,1.0,0.24347341060638428
1742308727,626058701,1.0,0.2591813802719116
1742308727,651057368,1.0,0.2552543878555298
1742308727,676071455,1.0,0.25132739543914795
1742308727,701077212,1.0,0.2866702973842621
1742308727,726055100,1.0,0.2591813802719116
1742308727,751066907,1.0,0.2866702973842621
1742308727,776055604,1.0,0.26310837268829346
1742308727,801050991,1.0,0.27096232771873474
1745517471,586424604,1.0,0.26310837268829346
1742308727,851057665,1.0,0.30630525946617126
1742308727,876054542,1.0,0.2866702973842621
1742308727,901055849,1.0,0.28274330496788025
1742308727,926051656,1.0,0.28274330496788025
1742308727,951063573,1.0,0.29452428221702576
1742308727,976054531,1.0,0.29452428221702576
1742308728,1050758,1.0,0.34557515382766724
1742308728,26063305,1.0,0.3612831234931946
1742308728,51056282,1.0,0.45553091168403625
1742308728,78481453,1.0,0.47516587376594543
1742308728,101106106,1.0,0.47516587376594543
1742308728,126077543,1.0,0.5105087757110596
1742308728,151067990,1.0,0.4908738136291504
1742308728,176068047,1.0,0.48694682121276855
1742308728,201068574,1.0,0.5105087757110596
1742308728,226056021,1.0,0.4830198585987091
1742308728,251064709,1.0,0.5026547908782959
1742308728,276052326,1.0,0.48694682121276855
1742308728,301063373,1.0,0.47909286618232727
1742308728,326056351,1.0,0.4712388813495636
1742308728,351048818,1.0,0.4594579041004181
1742308728,376051035,1.0,0.44374993443489075
1742308728,401062083,1.0,0.43196895718574524
1742308728,426065450,1.0,0.4162609875202179
1742308728,451070557,1.0,0.3966260552406311
1742308728,476067815,1.0,0.38877207040786743
1742308728,501064232,1.0,0.3612831234931946
1742308728,526056779,1.0,0.3416481912136078
1742308728,551052897,1.0,0.3337942063808441
1742308728,576082044,1.0,0.30237826704978943
1742308728,601063781,1.0,0.2788163125514984
1742308728,626050259,1.0,0.2748893201351166
1742308728,651046936,1.0,0.2474004030227661
1742308728,676093353,1.0,0.2238384485244751
1742308728,701086810,1.0,0.21991145610809326
1742308728,726071908,1.0,0.1924225240945816
1742308728,751080555,1.0,0.16886058449745178
1742308728,776078472,1.0,0.16886058449745178
1742308728,801065110,1.0,0.14529862999916077
1742308728,826084297,1.0,0.12959067523479462
1742308728,851065544,1.0,0.1060287281870842
1742308728,876044362,1.0,0.07853979617357254
1742308728,901054199,1.0,0.07068581134080887
1742308728,926044197,1.0,0.0628318339586258
1742308728,951048874,1.0,0.05497784912586212
1742308728,976045511,1.0,0.04319687560200691
1742308729,2791187,1.0,0.039269886910915375
1742308729,26070056,1.0,0.027488913387060165
1742308729,51044053,1.0,0.03534289449453354
1742308729,76069460,1.0,0.015707941725850105
1742308729,101063838,1.0,0.02356192283332348
1742308729,126049375,1.0,-0.00392701243981719
1742308729,151047813,1.0,-0.011780994012951851
1742308729,176055500,1.0,-0.015707984566688538
1745517472,986416527,1.0,-0.015707984566688538
1742308729,226047864,1.0,-0.007854003459215164
1742308729,251060442,1.0,-0.00392701243981719
1742308729,276050170,1.0,-0.015707984566688538
1742308729,301054787,1.0,-0.019634975120425224
1742308729,326088254,1.0,0.007853959687054157
1742308729,351045582,1.0,0.0039269691333174706
1742308729,376056460,1.0,-0.007854003459215164
1742308729,401061767,1.0,0.007853959687054157
1742308729,426047345,1.0,-2.179294789073083e-08
1742308729,451059522,1.0,-0.00392701243981719
1742308729,476053530,1.0,0.007853959687054157
1742308729,501054508,1.0,0.0039269691333174706
1742308729,526044035,1.0,0.011780950240790844
1742308729,551053613,1.0,0.02356192283332348
1742308729,576045760,1.0,0.031415905803442
1742308729,601040988,1.0,0.019634932279586792
1742308729,626056695,1.0,0.031415905803442
1742308729,651064773,1.0,0.027488913387060165
1742308729,676049071,1.0,0.03534289449453354
1742308729,701058468,1.0,0.04319687560200691
1742308729,726044916,1.0,0.05890484154224396
1742308729,751053243,1.0,0.04712386801838875
1742308729,776046651,1.0,0.051050856709480286
1742308729,801053758,1.0,0.051050856709480286
1742308729,826053536,1.0,0.051050856709480286
1742308729,851056834,1.0,0.04712386801838875
1742308729,876054251,1.0,0.051050856709480286
1742308729,901816094,1.0,0.04319687560200691
1742308729,926066796,1.0,0.04319687560200691
1742308729,951059224,1.0,0.04319687560200691
1742308729,976046002,1.0,0.03534289449453354
1742308730,1046129,1.0,0.039269886910915375
1742308730,26038277,1.0,0.039269886910915375
1742308730,51048154,1.0,0.04319687560200691
1742308730,76045282,1.0,0.039269886910915375
1742308730,101035749,1.0,0.039269886910915375
1742308730,126045797,1.0,0.04712386801838875
1742308730,151052084,1.0,0.031415905803442
1742308730,176051292,1.0,0.02356192283332348
1742308730,201045730,1.0,0.019634932279586792
1742308730,226033527,1.0,0.02356192283332348
1742308730,251045415,1.0,0.011780950240790844
1742308730,276044453,1.0,0.015707941725850105
1742308730,301046260,1.0,0.015707941725850105
1742308730,326039848,1.0,0.0039269691333174706
1742308730,351032436,1.0,0.007853959687054157
1742308730,376045284,1.0,0.011780950240790844
1742308730,401046732,1.0,0.0039269691333174706
1742308730,426048059,1.0,-2.179294789073083e-08
1742308730,451050777,1.0,-2.179294789073083e-08
1742308730,476037355,1.0,-2.179294789073083e-08
1742308730,501032473,1.0,-2.179294789073083e-08
1742308730,526042831,1.0,-2.179294789073083e-08
1742308730,551031549,1.0,0.019634932279586792
1742308730,576049936,1.0,0.015707941725850105
1742308730,601052334,1.0,0.015707941725850105
1742308730,626039682,1.0,0.027488913387060165
1742308730,651051980,1.0,0.027488913387060165
1742308730,676047067,1.0,0.039269886910915375
1742308730,701044165,1.0,0.04712386801838875
1742308730,726030783,1.0,0.04712386801838875
1742308730,751041301,1.0,0.07068581134080887
1742308730,776048339,1.0,0.0746128037571907
1742308730,801806452,1.0,0.12959067523479462
1742308730,826090444,1.0,0.12566368281841278
1742308730,851071132,1.0,0.16493359208106995
1742308730,876066870,1.0,0.21991145610809326
1742308730,901051088,1.0,0.22776544094085693
1742308730,926045396,1.0,0.2238384485244751
1742308730,951049813,1.0,0.2552543878555298
1742308730,976045581,1.0,0.2474004030227661
1742308731,1048349,1.0,0.2552543878555298
1742308731,26041917,1.0,0.25132739543914795
1742308731,51065954,1.0,0.2474004030227661
1742308731,76074212,1.0,0.2356194257736206
1742308731,101056680,1.0,0.21991145610809326
1742308731,126064218,1.0,0.23169243335723877
1742308731,151071016,1.0,0.2238384485244751
1742308731,176072073,1.0,0.20813049376010895
1742308731,201069181,1.0,0.2042035013437271
1742308731,226060199,1.0,0.1924225240945816
1742308731,251060997,1.0,0.1806415617465973
1742308731,276071445,1.0,0.17278757691383362
1742308731,301068563,1.0,0.1806415617465973
1742308731,326107061,1.0,0.1610065996646881
1742308731,351069149,1.0,0.15707960724830627
1742308731,376046987,1.0,0.1492256224155426
1742308731,401059135,1.0,0.14529862999916077
1742308731,426059913,1.0,0.14529862999916077
1742308731,451062621,1.0,0.14137165248394012
1742308731,476061619,1.0,0.13351766765117645
1742308731,501060457,1.0,0.14137165248394012
1742308731,526062056,1.0,0.1374446600675583
1742308731,551061054,1.0,0.1374446600675583
1742308731,576055032,1.0,0.13351766765117645
1742308731,601056330,1.0,0.1178097054362297
1742308731,626059248,1.0,0.12173669040203094
1742308731,651056906,1.0,0.1178097054362297
1742308731,676055064,1.0,0.12173669040203094
1742308731,701057142,1.0,0.12959067523479462
1742308731,726121659,1.0,0.1178097054362297
1742308731,751069038,1.0,0.12173669040203094
1742308731,776062496,1.0,0.12566368281841278
1742308731,801052654,1.0,0.11388271301984787
1742308731,826049822,1.0,0.11388271301984787
1742308731,851038870,1.0,0.10210173577070236
1742308731,876037378,1.0,0.1178097054362297
1742308731,901042366,1.0,0.09817475080490112
1742308731,926040374,1.0,0.09424775838851929
1742308731,951035582,1.0,0.1060287281870842
1742308731,976072320,1.0,0.1060287281870842
1742308732,1066508,1.0,0.09817475080490112
1742308732,26050766,1.0,0.11388271301984787
1742308732,51053545,1.0,0.1060287281870842
1742308732,76053483,1.0,0.1060287281870842
1742308732,101058880,1.0,0.12173669040203094
1742308732,126060219,1.0,0.14137165248394012
1742308732,151054937,1.0,0.1492256224155426
1742308732,176055115,1.0,0.2788163125514984
1742308732,201047033,1.0,0.3102322518825531
1742308732,226054441,1.0,0.31415924429893494
1742308732,251051049,1.0,0.3612831234931946
1742308732,276052237,1.0,0.4044800400733948
1742308732,301050696,1.0,0.42411497235298157
1742308732,326053184,1.0,0.4162609875202179
1742308732,351045992,1.0,0.44374993443489075
1742308732,376050630,1.0,0.4084070324897766
1742308732,401052959,1.0,0.43196895718574524
1742308732,426047167,1.0,0.4084070324897766
1742308732,451052095,1.0,0.40055304765701294
1742308732,476046114,1.0,0.3769910931587219
1742308732,501047842,1.0,0.32594022154808044
1742308732,526047730,1.0,0.30630525946617126
1742308732,551048858,1.0,0.2748893201351166
1742308732,576053447,1.0,0.2591813802719116
1742308732,601047475,1.0,0.2552543878555298
1742308732,626062173,1.0,0.22776544094085693
1742308732,651071641,1.0,0.18849553167819977
1742308732,676058990,1.0,0.18456853926181793
1742308732,701040808,1.0,0.16493359208106995
1742308732,726040276,1.0,0.1492256224155426
1742308732,751030805,1.0,0.1178097054362297
1745517476,561395364,1.0,0.1178097054362297
1742308732,801039041,1.0,0.10210173577070236
1742308732,826039139,1.0,0.07068581134080887
1742308732,851030588,1.0,0.07853979617357254
1742308732,876048906,1.0,0.08639377355575562
1742308732,901047894,1.0,0.08246678113937378
1742308732,926052553,1.0,0.11388271301984787
1742308732,951049471,1.0,0.1178097054362297
1742308732,976046349,1.0,0.12173669040203094
1742308733,1051517,1.0,0.12959067523479462
1742308733,26046466,1.0,0.14529862999916077
1742308733,51041234,1.0,0.1492256224155426
1742308733,76052622,1.0,0.1374446600675583
1742308733,101041190,1.0,0.12959067523479462
1742308733,126048419,1.0,0.13351766765117645
1742308733,151036947,1.0,0.12566368281841278
1742308733,176036225,1.0,0.12566368281841278
1742308733,201035004,1.0,0.1060287281870842
1742308733,226030872,1.0,0.1060287281870842
1742308733,251034330,1.0,0.09817475080490112
1742308733,276050819,1.0,0.08246678113937378
1742308733,301025987,1.0,0.09032076597213745
1745517477,111393467,1.0,0.07853979617357254
1742308733,351034174,1.0,0.1060287281870842
1742308733,376043773,1.0,0.09424775838851929
1742308733,401040191,1.0,0.09032076597213745
1742308733,426038550,1.0,0.07853979617357254
1742308733,451040118,1.0,0.09032076597213745
1745517477,261400562,1.0,0.09817475080490112
1742308733,501038735,1.0,0.09817475080490112
1742308733,526076244,1.0,0.09817475080490112
1742308733,551053432,1.0,0.09817475080490112
1742308733,576051961,1.0,0.09032076597213745
1742308733,601055329,1.0,0.09817475080490112
1742308733,626018628,1.0,0.10210173577070236
1742308733,651029827,1.0,0.1178097054362297
1742308733,676040555,1.0,0.1178097054362297
1742308733,701042514,1.0,0.12959067523479462
1742308733,726045172,1.0,0.1374446600675583
1742308733,751045831,1.0,0.13351766765117645
1742308733,776046519,1.0,0.34557515382766724
1742308733,801048508,1.0,0.45553091168403625
1745517477,611391941,1.0,0.47909286618232727
1742308733,851039245,1.0,0.5969025492668152
1742308733,876044743,1.0,0.6000000238418579
1742308733,901049652,1.0,0.6000000238418579
1742308733,926049150,1.0,0.6000000238418579
1742308733,951039269,1.0,0.6000000238418579
1745517477,761396326,1.0,0.6000000238418579
1742308734,1045156,1.0,0.6000000238418579
1742308734,26039514,1.0,0.6000000238418579
1742308734,51040133,1.0,0.6000000238418579
1742308734,76043721,1.0,0.6000000238418579
1742308734,101045200,1.0,0.6000000238418579
1745517477,911373002,1.0,0.6000000238418579
1742308734,151043767,1.0,0.6000000238418579
1742308734,176042785,1.0,0.6000000238418579
1742308734,201049734,1.0,0.6000000238418579
1742308734,226045182,1.0,0.6000000238418579
1742308734,251043141,1.0,0.6000000238418579
1745517478,61365598,1.0,0.6000000238418579
1742308734,301009949,1.0,0.6000000238418579
1745517478,111383616,1.0,0.6000000238418579
1742308734,351019826,1.0,0.6000000238418579
1742308734,401012264,1.0,0.6000000238418579
1742308734,401012264,1.0,0.6000000238418579
1742308734,426012933,1.0,0.6000000238418579
1742308734,451036601,1.0,0.6000000238418579
1745517478,261388662,1.0,0.6000000238418579
1742308734,501044859,1.0,0.5969025492668152
1745517478,311390800,1.0,0.5890486240386963
1742308734,551041326,1.0,0.5851216316223145
1745517478,361387419,1.0,0.5772676467895508
1742308734,601040054,1.0,0.5497786998748779
1742308734,626038122,1.0,0.5340707302093506
1742308734,651037861,1.0,0.5222897529602051
1745517478,461398506,1.0,0.5065817832946777
1742308734,701041519,1.0,0.4948008060455322
1745517478,511385204,1.0,0.46731188893318176
1742308734,751042656,1.0,0.4476769268512726
1742308734,776035705,1.0,0.42411497235298157
1742308734,801040894,1.0,0.40055304765701294
1742308734,826035892,1.0,0.3848450779914856
1742308734,851037101,1.0,0.34557515382766724
1742308734,876037760,1.0,0.3220132291316986
1742308734,901036639,1.0,0.2905972898006439
1742308734,951037146,1.0,0.2748893201351166
1745517478,736388337,1.0,0.2474004030227661
1742308735,1044604,1.0,0.21598447859287262
1742308735,51035921,1.0,0.19634951651096344
1742308735,101052159,1.0,0.16493359208106995
1742308735,126045877,1.0,0.15315261483192444
1742308735,176016325,1.0,0.12566368281841278
1742308735,176016325,1.0,0.09817475080490112
1742308735,201019234,1.0,0.0628318339586258
1742308735,201019234,1.0,0.027488913387060165
1742308735,226014263,1.0,-0.00392701243981719
1742308735,226014263,1.0,-0.027488958090543747
1742308735,251008921,1.0,-0.04712391272187233
1742308735,251008921,1.0,-0.05890488252043724
1742308735,301005989,1.0,-0.09817478805780411
1742308735,301005989,1.0,-0.11388275772333145
1745517479,111371346,1.0,-0.10602877289056778
1742308735,351031147,1.0,-0.09817478805780411
1745517479,161374235,1.0,-0.11780974268913269
1742308735,401030495,1.0,-0.11780974268913269
1742308735,451023283,1.0,-0.10210178047418594
1742308735,451023283,1.0,-0.10602877289056778
1745517479,261369062,1.0,-0.09817478805780411
1742308735,501024431,1.0,-0.10995576530694962
1745517479,311370361,1.0,-0.10602877289056778
1742308735,551024529,1.0,-0.09424780309200287
1742308735,601027277,1.0,-0.09032081067562103
1742308735,601027277,1.0,-0.07853984087705612
1742308735,651021775,1.0,-0.06283187121152878
1742308735,651021775,1.0,-0.07068585604429245
1745517479,461382696,1.0,-0.0549778938293457
1745517479,486396375,1.0,-0.06675886362791061
1745517479,511378005,1.0,-0.06675886362791061
1742308735,751023971,1.0,-0.0549778938293457
1742308735,801028929,1.0,-0.031415946781635284
1745517479,586385142,1.0,-0.02356196567416191
1745517479,611385582,1.0,-0.031415946781635284
1742308735,851023517,1.0,-0.043196920305490494
1745517479,661379670,1.0,-0.0549778938293457
1742308735,901023725,1.0,-0.027488958090543747
1745517479,711380639,1.0,-0.03534293919801712
1742308735,951023743,1.0,-0.031415946781635284
1745517479,761380127,1.0,-0.031415946781635284
1742308736,1056181,1.0,-0.02356196567416191
1745517479,811378316,1.0,-0.031415946781635284
1742308736,76009778,1.0,-0.03534293919801712
1745517479,861364384,1.0,-0.02356196567416191
1745517479,886366374,1.0,-0.02356196567416191
1745517479,911366173,1.0,-0.031415946781635284
1742308736,150998605,1.0,-0.031415946781635284
1745517479,961367102,1.0,-0.011780994012951851
1745517479,986399221,1.0,0.0039269691333174706
1745517480,11380460,1.0,-0.00392701243981719
1742308736,276028750,1.0,-0.00392701243981719
1745517480,61379269,1.0,-0.007854003459215164
1742308736,301030649,1.0,-2.179294789073083e-08
1745517480,111365447,1.0,-0.00392701243981719
1742308736,376032967,1.0,-0.007854003459215164
1745517480,161368066,1.0,0.031415905803442
1745517480,186368695,1.0,0.015707941725850105
1745517480,211365564,1.0,0.02356192283332348
1742308736,476028614,1.0,0.02356192283332348
1745517480,261364823,1.0,0.031415905803442
1742308736,526033343,1.0,0.02356192283332348
1745517480,311363472,1.0,0.015707941725850105
1742308736,576032561,1.0,0.027488913387060165
1745517480,361367500,1.0,0.031415905803442
1742308736,625999770,1.0,0.051050856709480286
1745517480,411361239,1.0,0.051050856709480286
1745517480,436365598,1.0,0.0628318339586258
1742308736,700991067,1.0,0.07853979617357254
1742308736,726009436,1.0,0.09424775838851929
1745517480,511375306,1.0,0.08639377355575562
1742308736,775990165,1.0,0.08246678113937378
1742308736,800990084,1.0,0.09032076597213745
1742308736,800990084,1.0,0.09032076597213745
1745517480,611367773,1.0,0.09817475080490112
1742308736,850998823,1.0,0.1178097054362297
1745517480,661366171,1.0,0.11388271301984787
1742308736,926023570,1.0,0.12173669040203094
1745517480,711369730,1.0,0.13351766765117645
1742308736,976013399,1.0,0.13351766765117645
1745517480,761372198,1.0,0.1492256224155426
1742308737,25992867,1.0,0.1492256224155426
1745517480,811370937,1.0,0.15707960724830627
1742308737,75992436,1.0,0.1492256224155426
1745517480,861366846,1.0,0.17671456933021545
1742308737,125991064,1.0,0.17278757691383362
1745517480,911362114,1.0,0.17278757691383362
1742308737,176026912,1.0,0.17278757691383362
1745517480,961363463,1.0,0.1806415617465973
1742308737,226021781,1.0,0.1806415617465973
1742308737,226021781,1.0,0.18456853926181793
1742308737,276022690,1.0,0.19634951651096344
1745517481,61388590,1.0,0.20027650892734528
1742308737,326025538,1.0,0.1924225240945816
1745517481,111366369,1.0,0.20027650892734528
1742308737,376022697,1.0,0.21205748617649078
1745517481,161372667,1.0,0.2042035013437271
1745517481,186372187,1.0,0.21205748617649078
1745517481,211366046,1.0,0.20813049376010895
1742308737,475999575,1.0,0.23169243335723877
1745517481,261362634,1.0,0.2474004030227661
1742308737,526003604,1.0,0.2356194257736206
1745517481,311362173,1.0,0.23954641819000244
1742308737,576031213,1.0,0.2356194257736206
1745517481,361373652,1.0,0.24347341060638428
1742308737,625998072,1.0,0.25132739543914795
1745517481,411361961,1.0,0.2474004030227661
1742308737,676008581,1.0,0.24347341060638428
1745517481,461375479,1.0,0.22776544094085693
1742308737,726000710,1.0,0.2356194257736206
1745517481,511375988,1.0,0.2238384485244751
1742308737,776019599,1.0,0.23169243335723877
1742308737,801120998,1.0,0.21205748617649078
1742308737,826018288,1.0,0.2042035013437271
1745517481,611368375,1.0,0.21991145610809326
1742308737,875994607,1.0,0.2042035013437271
1745517481,661369313,1.0,0.2042035013437271
1742308737,925985696,1.0,0.18456853926181793
1745517481,711368872,1.0,0.16886058449745178
1742308737,975993185,1.0,0.17671456933021545
1745517481,761362241,1.0,0.20813049376010895
1742308738,25990624,1.0,0.18849553167819977
1745517481,811367699,1.0,0.2670353651046753
1742308738,76001222,1.0,0.25132739543914795
1742308738,100994932,1.0,0.2356194257736206
1745517481,886366077,1.0,0.22776544094085693
1742308738,125989111,1.0,0.21205748617649078
1745517481,936365416,1.0,0.16886058449745178
1745517481,961369985,1.0,0.14529862999916077
1745517481,986368344,1.0,0.12566368281841278
1742308738,251007749,1.0,0.23169243335723877
1742308738,275991638,1.0,0.22776544094085693
1745517482,61375962,1.0,0.21205748617649078
1742308738,325994938,1.0,0.2238384485244751
1745517482,111358751,1.0,0.21598447859287262
1742308738,375994967,1.0,0.25132739543914795
1742308738,400994357,1.0,0.26310837268829346
1742308738,425998187,1.0,0.24347341060638428
1742308738,451040806,1.0,0.2591813802719116
1742308738,475997916,1.0,0.25132739543914795
1745517482,261356427,1.0,0.2552543878555298
