sec,nanosec,ax,ay,az,gx,gy,gz,time
1742308747,956945137,-0.04541015625,0.05419921875,0.84375,1.40380859375,-1.15966796875,-2.13623046875,1742308747.9569452
1742308747,976597761,-0.03173828125,0.04638671875,0.81787109375,0.48828125,0.79345703125,-2.38037109375,1742308747.9765978
1742308747,997515612,0.01416015625,0.16552734375,0.9189453125,2.13623046875,-1.5869140625,-4.39453125,1742308747.9975157
1742308748,16830358,-0.02587890625,0.1953125,0.91259765625,2.13623046875,-0.18310546875,-4.8828125,1742308748.0168304
1742308748,36819778,0.064453125,0.1181640625,0.94384765625,-0.48828125,1.77001953125,-6.4697265625,1742308748.0368197
1742308748,56764077,-0.01513671875,0.0634765625,1.025390625,4.57763671875,0.8544921875,-7.99560546875,1742308748.0567641
1742308748,76741304,-0.00634765625,0.03662109375,0.986328125,5.7373046875,-4.0283203125,-8.6669921875,1742308748.0767412
1742308748,96739333,-0.0791015625,0.02978515625,0.8916015625,3.47900390625,5.43212890625,-6.77490234375,1742308748.0967393
1742308748,116815028,-0.09765625,-0.009765625,0.93212890625,-2.44140625,-2.0751953125,-6.591796875,1742308748.116815
1742308748,136932133,-0.10205078125,0.0390625,1.20068359375,-0.67138671875,0.18310546875,-6.2255859375,1742308748.1369321
1742308748,156708266,-0.0654296875,0.13671875,1.03564453125,3.662109375,-4.0283203125,-5.06591796875,1742308748.1567082
1742308748,176872412,-0.00927734375,0.1318359375,0.85595703125,-3.90625,1.89208984375,-4.21142578125,1742308748.1768725
1742308748,197098800,0.0009765625,0.0615234375,0.88818359375,-1.220703125,-1.64794921875,-6.40869140625,1742308748.1970987
1742308748,217000377,-0.05224609375,0.03564453125,0.90576171875,-4.7607421875,-0.732421875,-7.6904296875,1742308748.2170005
1742308748,236713660,-0.06103515625,0.01806640625,0.88671875,-9.3994140625,-1.03759765625,-6.9580078125,1742308748.2367136
1742308748,256652263,-0.0673828125,0.12939453125,0.95947265625,-2.0751953125,-2.0751953125,-6.9580078125,1742308748.2566524
1742308748,276674900,-0.08447265625,0.125,1.00537109375,0.67138671875,-5.126953125,-4.0283203125,1742308748.276675
1742308748,296768964,-0.00390625,0.078125,1.07421875,1.64794921875,1.953125,-3.90625,1742308748.296769
1742308748,311826631,-0.02685546875,0.01708984375,1.017578125,-2.74658203125,2.13623046875,-4.08935546875,1742308748.3118267
1742308748,336692058,-0.08544921875,-0.04931640625,0.97216796875,0.8544921875,-2.685546875,-1.89208984375,1742308748.336692
1742308748,356629861,-0.04150390625,0.04833984375,0.9921875,1.708984375,4.94384765625,-1.64794921875,1742308748.3566298
1742308748,376634354,-0.04345703125,0.09814453125,0.99658203125,-2.197265625,1.15966796875,-1.64794921875,1742308748.3766344
1742308748,396713377,-0.04345703125,0.10595703125,0.9716796875,1.64794921875,-0.6103515625,-1.5869140625,1742308748.3967135
1742308748,416718222,0.01416015625,0.19580078125,0.923828125,2.50244140625,0.54931640625,-3.90625,1742308748.4167182
1742308748,436649720,-0.03076171875,0.0947265625,1.03955078125,1.28173828125,0.79345703125,-4.08935546875,1742308748.4366498
1742308748,456672069,-0.03125,-0.0390625,1.01513671875,6.89697265625,2.86865234375,-2.685546875,1742308748.456672
1742308748,476676658,-0.1103515625,0.04638671875,0.80322265625,1.89208984375,0.06103515625,-2.62451171875,1742308748.4766767
1742308748,496693919,0.0361328125,0.056640625,0.97314453125,-3.7841796875,-0.06103515625,-3.96728515625,1742308748.4966938
