t,x,y,z
1746722624998273024,-45.33325958251953,-8.07287311553955,0.0020448302384465933
1746722625098219776,-45.3353157043457,-8.865436553955078,0.0020407866686582565
1746722625198213888,-45.33750534057617,-9.696036338806152,0.0020372008439153433
1746722625298231552,-45.339168548583984,-10.478550910949707,0.0020420837681740522
1746722625398195968,-45.33961486816406,-11.284350395202637,0.0020470810122787952
1746722625498128896,-45.33942413330078,-12.124757766723633,0.0020433806348592043
1746722625598199296,-45.338836669921875,-12.935690879821777,0.0020406341645866632
1746722625698218240,-45.33805465698242,-13.740527153015137,0.002042694017291069
1746722625798221824,-45.33712387084961,-14.550009727478027,0.00204639439471066
1746722625898267136,-45.33613204956055,-15.343920707702637,0.0020505141001194715
1746722625998239488,-45.33356475830078,-16.155702590942383,0.002071227878332138
1746722626098226176,-45.33016586303711,-16.94904327392578,0.0021035384852439165
1746722626198199040,-45.326560974121094,-17.682842254638672,0.0021249388810247183
1746722626298164736,-45.32251739501953,-18.447553634643555,0.0021285247057676315
1746722626398184704,-45.31813430786133,-19.212400436401367,0.0021223830990493298
1746722626498187008,-45.313621520996094,-19.933523178100586,0.0021130370441824198
1746722626598188032,-45.30866241455078,-20.696285247802734,0.002112541114911437
1746722626698173440,-45.3040771484375,-21.3914737701416,0.0021193313878029585
1746722626798204672,-45.29914474487305,-22.12651252746582,0.0021244429517537355
1746722626898188800,-45.29438781738281,-22.829660415649414,0.002121620113030076
1746722626998170112,-45.289886474609375,-23.49199867248535,0.002113075228407979
1746722627098149888,-45.285179138183594,-24.18436050415039,0.002107543870806694
1746722627198222592,-45.28045654296875,-24.857011795043945,0.0021104048937559128
1746722627298201856,-45.27578353881836,-25.51203155517578,0.002115402137860656
1746722627398130688,-45.27115249633789,-26.16286277770996,0.0021162794437259436
1746722627498190592,-45.26620864868164,-26.845155715942383,0.0021166992373764515
1746722627598220800,-45.26166534423828,-27.471923828125,0.0021085739135742188
1746722627698114560,-45.25722122192383,-28.084001541137695,0.0021041107829660177
1746722627798355712,-45.25267028808594,-28.710947036743164,0.0021035003010183573
1746722627898201856,-45.248104095458984,-29.335954666137695,0.0021078491117805243
1746722627998263296,-45.24381637573242,-29.92338752746582,0.0021090698428452015
1746722628098206208,-45.239505767822266,-30.50663185119629,0.002108459360897541
1746722628198229760,-45.2349853515625,-31.119230270385742,0.0021099853329360485
1746722628298323712,-45.23085403442383,-31.678449630737305,0.0021054840181022882
1746722628398231040,-45.22658920288086,-32.253387451171875,0.0020985794253647327
1746722628498226432,-45.222694396972656,-32.77913284301758,0.0021009445190429688
1746722628598117632,-45.21824264526367,-33.37730026245117,0.0021068572532385588
1746722628698238464,-45.21438217163086,-33.893428802490234,0.0021059417631477118
1746722628798173184,-45.210262298583984,-34.45086669921875,0.0020973205100744963
1746722628898264576,-45.20626449584961,-34.988582611083984,0.0020887756254523993
1746722628998132480,-45.20252990722656,-35.49248123168945,0.0020915984641760588
1746722629098253312,-45.19858932495117,-36.01240539550781,0.002102165250107646
1746722629198243072,-45.19475173950195,-36.52878952026367,0.0021057510748505592
1746722629298226688,-45.190975189208984,-37.036170959472656,0.002076721051707864
1746722629398202880,-45.18730545043945,-37.52378463745117,0.0020190810319036245
1746722629498127616,-45.18342208862305,-38.027950286865234,0.0019370269728824496
1746722629598155264,-45.179744720458984,-38.50722122192383,0.002011375268921256
1746722629698108160,-45.176795959472656,-38.93391799926758,0.0021387480664998293
1746722629798153472,-45.17451477050781,-39.28215408325195,0.0022010421380400658
1746722629898182912,-45.17227554321289,-39.62743377685547,0.0022603224497288465
1746722629998317056,-45.17042922973633,-39.91047286987305,0.0022546767722815275
1746722630098243584,-45.16883087158203,-40.16181564331055,0.0022743986919522285
1746722630198260992,-45.1675910949707,-40.35700607299805,0.0022748184856027365
1746722630298178304,-45.16676330566406,-40.48618698120117,0.0024757003411650658
1746722630398199296,-45.166751861572266,-40.48743438720703,0.0025434494018554688
1746722630498150656,-45.166751861572266,-40.48767852783203,0.0023081207182258368
1746722630598227456,-45.166751861572266,-40.48784255981445,0.0021334837656468153
1746722630698250752,-45.166748046875,-40.48794937133789,0.00206241593696177
1746722630798314752,-45.166748046875,-40.48799133300781,0.0020417021587491035
1746722630898226688,-45.166748046875,-40.4880256652832,0.001997146522626281
1746722630998115328,-45.166748046875,-40.48805236816406,0.00200450886040926
1746722631098188544,-45.166748046875,-40.48806381225586,0.0019813156686723232
1746722631198202880,-45.166748046875,-40.488067626953125,0.0019636915531009436
1746722631298381312,-45.166748046875,-40.48807144165039,0.0019676971714943647
1746722631398219520,-45.166748046875,-40.48807907104492,0.0019581986125558615
1746722631498172672,-45.166748046875,-40.48807907104492,0.001967201242223382
1746722631598222080,-45.166748046875,-40.48807907104492,0.0020284652709960938
1746722631698166272,-45.166748046875,-40.48807907104492,0.002011528005823493
1746722631798198016,-45.166748046875,-40.48807907104492,0.0019901276100426912
1746722631898145536,-45.166748046875,-40.48807907104492,0.001989173935726285
1746722631998200832,-45.166748046875,-40.48807907104492,0.001979179447516799
1746722632098107136,-45.166748046875,-40.48807907104492,0.0019977570045739412
1746722632198125056,-45.166748046875,-40.48807907104492,0.0019853971898555756
1746722632298157568,-45.166748046875,-40.48807907104492,0.0019580458756536245
1746722632398159104,-45.166748046875,-40.48807907104492,0.0019575117621570826
1746722632498159104,-45.166748046875,-40.48807907104492,0.0019448470557108521
1746722632598252544,-45.166748046875,-40.48807907104492,0.0019667053129523993
1746722632698206464,-45.166748046875,-40.48807907104492,0.0019674301147460938
1746722632798269696,-45.166748046875,-40.48807907104492,0.0019685362931340933
1746722632898164224,-45.166748046875,-40.48807907104492,0.001950225792825222
1746722632998190848,-45.166748046875,-40.48807907104492,0.0019643402192741632
1746722633098202368,-45.166748046875,-40.48807907104492,0.0019545364193618298
1746722633198158848,-45.166748046875,-40.48807907104492,0.001967811491340399
1746722633298200832,-45.166748046875,-40.48807907104492,0.0019931411370635033
1746722633398196992,-45.166748046875,-40.48807907104492,0.0019811629317700863
1746722633498283776,-45.166748046875,-40.48807907104492,0.0019835280254483223
1746722633598217984,-45.166748046875,-40.48807907104492,0.001954574603587389
1746722633698234368,-45.166748046875,-40.48807907104492,0.0019123076926916838
1746722633798232576,-45.166748046875,-40.48807907104492,0.0019169616280123591
1746722633898251520,-45.166748046875,-40.48807907104492,0.001956367399543524
1746722633998436608,-45.166748046875,-40.48807907104492,0.00195732107385993
1746722634098500608,-45.166748046875,-40.48807907104492,0.0019538879860192537
1746722634199181312,-45.166748046875,-40.48807907104492,0.0019792173989117146
1746722634298266112,-45.166748046875,-40.48807907104492,0.0019738387782126665
1746722634398282240,-45.166748046875,-40.48807907104492,0.0019752501975744963
1746722634498258432,-45.166748046875,-40.48807907104492,0.0019649886526167393
1746722634598214144,-45.166748046875,-40.48807907104492,0.0019240569090470672
1746722634698162432,-45.166748046875,-40.48807907104492,0.001942176721058786
1746722634798251520,-45.166748046875,-40.48807907104492,0.0019530868157744408
1746722634898127872,-45.166748046875,-40.48807907104492,0.001900367671623826
1746722634998227200,-45.166748046875,-40.48807907104492,0.0019309234339743853
1746722635098233856,-45.166748046875,-40.48807907104492,0.001956100342795253
1746722635198209792,-45.166748046875,-40.48807907104492,0.0019647597800940275
1746722635298214400,-45.166748046875,-40.48807907104492,0.001968498108908534
1746722635398182912,-45.166748046875,-40.48807907104492,0.0019708252511918545
1746722635498177792,-45.166748046875,-40.48807907104492,0.0019776152912527323
1746722635598169600,-45.166748046875,-40.48807907104492,0.001958122244104743
1746722635698127616,-45.166748046875,-40.48807907104492,0.0019911574199795723
1746722635798940928,-45.166748046875,-40.48807907104492,0.0019801331218332052
1746722635898160384,-45.166748046875,-40.48807907104492,0.0019835662096738815
1746722635998123264,-45.166748046875,-40.48807907104492,0.001976928673684597
1746722636098332160,-45.166748046875,-40.48807907104492,0.0019943236839026213
1746722636198210816,-45.166748046875,-40.48807907104492,0.001991653349250555
1746722636298317056,-45.166748046875,-40.48807907104492,0.0019888686947524548
1746722636398215936,-45.166748046875,-40.48807907104492,0.001981353620067239
1746722636498216192,-45.166748046875,-40.48807907104492,0.001967735355719924
1746722636598160384,-45.166748046875,-40.48807907104492,0.0019597243517637253
1746722636698193152,-45.166748046875,-40.48807907104492,0.0019629287999123335
1746722636798321664,-45.166748046875,-40.48807907104492,0.001955871470272541
1746722636898245632,-45.166748046875,-40.48807907104492,0.001956138527020812
1746722636998188800,-45.166748046875,-40.48807907104492,0.0019482040079310536
1746722637098265088,-45.166748046875,-40.48807907104492,0.001953735249117017
1746722637198242304,-45.166748046875,-40.48807907104492,0.0019767379853874445
1746722637298223104,-45.166748046875,-40.48807907104492,0.0019738387782126665
1746722637398295552,-45.166748046875,-40.48807907104492,0.0019641113467514515
1746722637498204928,-45.166748046875,-40.48807907104492,0.0019755554385483265
1746722637598219520,-45.166748046875,-40.48807907104492,0.001968650845810771
1746722637698136832,-45.166748046875,-40.48807907104492,0.0019782257732003927
1746722637798237952,-45.166748046875,-40.48807907104492,0.001993980258703232
1746722637898204160,-45.166748046875,-40.48807907104492,0.0019886016380041838
1746722637998252032,-45.166748046875,-40.48807907104492,0.0019874954596161842
1746722638098207744,-45.166748046875,-40.48807907104492,0.0019783019088208675
1746722638198217472,-45.166748046875,-40.48807907104492,0.0019685362931340933
1746722638298211840,-45.166748046875,-40.48807907104492,0.0019645309075713158
1746722638398222848,-45.166748046875,-40.48807907104492,0.001973762409761548
1746722638498152448,-45.166748046875,-40.48807907104492,0.0019736099056899548
1746722638598246656,-45.166748046875,-40.48807907104492,0.00200309744104743
1746722638698202624,-45.166748046875,-40.48807907104492,0.0019668578170239925
1746722638798194432,-45.166748046875,-40.48807907104492,0.0019746017642319202
1746722638898272000,-45.166748046875,-40.48807907104492,0.0019862365443259478
1746722638998240512,-45.166748046875,-40.48807907104492,0.0019673919305205345
1746722639098294016,-45.166748046875,-40.48807907104492,0.0019422530895099044
1746722639198228736,-45.166748046875,-40.48807907104492,0.0019310378702357411
1746722639298262784,-45.166748046875,-40.48807907104492,0.0019397353753447533
1746722639398141440,-45.166748046875,-40.48807907104492,0.0019885252695530653
1746722639498280960,-45.166748046875,-40.48807907104492,0.0019923399668186903
1746722639598152960,-45.166748046875,-40.48807907104492,0.0019898987375199795
1746722639698166016,-45.166748046875,-40.48807907104492,0.0019808958750218153
1746722639798231296,-45.166748046875,-40.48807907104492,0.0019836807623505592
1746722639898178560,-45.166748046875,-40.48807907104492,0.0019884491339325905
1746722639998212608,-45.166748046875,-40.48807907104492,0.001984672388061881
1746722640098140672,-45.166748046875,-40.48807907104492,0.001976394560188055
1746722640198175232,-45.166748046875,-40.48807907104492,0.0019982908852398396
1746722640298187264,-45.166748046875,-40.48807907104492,0.001932067796587944
1746722640398306816,-45.166748046875,-40.48807907104492,0.0019805526826530695
1746722640498154496,-45.166748046875,-40.48807907104492,0.0019917679019272327
1746722640598166272,-45.166748046875,-40.48807907104492,0.001980438129976392
1746722640698151680,-45.166748046875,-40.48807907104492,0.0019757079426199198
1746722640798173952,-45.166748046875,-40.48807907104492,0.0019766998011618853
1746722640898217728,-45.166748046875,-40.48807907104492,0.0019758986309170723
1746722640998220800,-45.166748046875,-40.48807907104492,0.001968231052160263
1746722641098247680,-45.166748046875,-40.48807907104492,0.0019717025570571423
1746722641198196736,-45.166748046875,-40.48807907104492,0.0019712448120117188
1746722641298207232,-45.166748046875,-40.48807907104492,0.001973113976418972
1746722641398248960,-45.166748046875,-40.48807907104492,0.0019703672733157873
1746722641498226688,-45.166748046875,-40.48807907104492,0.0019655609503388405
1746722641598256640,-45.166748046875,-40.48807907104492,0.0019705581944435835
1746722641698156032,-45.166748046875,-40.48807907104492,0.001976356375962496
1746722641798143744,-45.166748046875,-40.48807907104492,0.0019581986125558615
1746722641898127104,-45.166748046875,-40.48807907104492,0.0019626235589385033
1746722641998167552,-45.166748046875,-40.48807907104492,0.0019712066277861595
1746722642098261248,-45.166748046875,-40.48807907104492,0.0019690704066306353
1746722642198177536,-45.166748046875,-40.48807907104492,0.001972846919670701
1746722642298220544,-45.166748046875,-40.48807907104492,0.0019474029541015625
1746722642398205440,-45.166748046875,-40.48807907104492,0.0019532775040715933
1746722642498229248,-45.166748046875,-40.48807907104492,0.001960105961188674
1746722642598186496,-45.166748046875,-40.48807907104492,0.00196323380805552
1746722642698133760,-45.166748046875,-40.48807907104492,0.0019428252708166838
1746722642798266112,-45.166748046875,-40.48807907104492,0.0019372939132153988
1746722642898132736,-45.166748046875,-40.48807907104492,0.0019403839251026511
1746722642998151168,-45.166748046875,-40.48807907104492,0.0019739530980587006
1746722643098174208,-45.166748046875,-40.48807907104492,0.0019897460006177425
1746722643198287872,-45.166748046875,-40.48807907104492,0.0019585799891501665
1746722643298179328,-45.166748046875,-40.48807907104492,0.0019363021710887551
1746722643398234368,-45.166748046875,-40.48807907104492,0.0019507217220962048
1746722643498251776,-45.166748046875,-40.48807907104492,0.001987190218642354
1746722643598152448,-45.166748046875,-40.48807907104492,0.0019788360223174095
1746722643698187520,-45.166748046875,-40.48807907104492,0.001983756897971034
1746722643798209280,-45.166748046875,-40.48807907104492,0.0019898987375199795
1746722643898225920,-45.166748046875,-40.48807907104492,0.0019905853550881147
1746722643998269952,-45.166748046875,-40.48807907104492,0.0019908142276108265
1746722644098163968,-45.166748046875,-40.48807907104492,0.001955184852704406
1746722644198178304,-45.166748046875,-40.48807907104492,0.0019517516484484076
1746722644298173952,-45.166748046875,-40.48807907104492,0.0020112991333007812
1746722644398175232,-45.166748046875,-40.48807907104492,0.0020183944143354893
1746722644498217728,-45.166748046875,-40.48807907104492,0.0020093154162168503
1746722644598162176,-45.166748046875,-40.48807907104492,0.001990699674934149
1746722644698217216,-45.166748046875,-40.48807907104492,0.0019565580878406763
1746722644798203136,-45.166748046875,-40.48807907104492,0.0019442748744040728
1746722644898199040,-45.166748046875,-40.48807907104492,0.0019408416701480746
1746722644998256384,-45.166748046875,-40.48807907104492,0.001963462680578232
1746722645098267648,-45.166748046875,-40.48807907104492,0.0019684219732880592
1746722645198166016,-45.166748046875,-40.48807907104492,0.0019605255220085382
1746722645298181120,-45.166748046875,-40.48807907104492,0.0019705200102180243
1746722645398231552,-45.166748046875,-40.48807907104492,0.0019184112315997481
1746722645498211840,-45.166748046875,-40.48807907104492,0.0019235991640016437
1746722645598206208,-45.166748046875,-40.48807907104492,0.0019258117536082864
1746722645698288128,-45.166748046875,-40.48807907104492,0.0018976210849359632
1746722645798223872,-45.166748046875,-40.48807907104492,0.0019581986125558615
1746722645898108416,-45.166748046875,-40.48807907104492,0.0019606398418545723
1746722645998203392,-45.166748046875,-40.48807907104492,0.001911659142933786
1746722646098204160,-45.166748046875,-40.48807907104492,0.001945075928233564
1746722646198205952,-45.166748046875,-40.48807907104492,0.0019686126615852118
1746722646298202112,-45.166748046875,-40.48807907104492,0.0019777677953243256
1746722646398129408,-45.166748046875,-40.48807907104492,0.0019284439040347934
1746722646498236672,-45.166748046875,-40.48807907104492,0.001978721469640732
1746722646598247936,-45.166748046875,-40.48807907104492,0.0019867324735969305
1746722646698259712,-45.166748046875,-40.48807907104492,0.0019379806471988559
1746722646798204160,-45.166748046875,-40.48807907104492,0.0019540023058652878
1746722646898257920,-45.166748046875,-40.48807907104492,0.0019340895814821124
1746722646998201088,-45.166748046875,-40.48807907104492,0.001964034978300333
1746722647098227712,-45.166748046875,-40.48807907104492,0.0019691085908561945
1746722647198196992,-45.166748046875,-40.48807907104492,0.0019743728917092085
1746722647298249216,-45.166748046875,-40.48807907104492,0.0019734574016183615
1746722647398206464,-45.166748046875,-40.48807907104492,0.0019747160840779543
1746722647498218240,-45.166748046875,-40.48807907104492,0.0019778823480010033
1746722647598202112,-45.166748046875,-40.48807907104492,0.0019918440375477076
1746722647698167296,-45.166748046875,-40.48807907104492,0.001991920405998826
1746722647798182144,-45.166748046875,-40.48807907104492,0.001981658861041069
1746722647898112000,-45.166748046875,-40.48807907104492,0.0019584274850785732
1746722647998206464,-45.166748046875,-40.48807907104492,0.0019300460116937757
1746722648098196992,-45.166748046875,-40.48807907104492,0.001946525531820953
1746722648198139648,-45.166748046875,-40.48807907104492,0.0019474410219118
1746722648298167296,-45.166748046875,-40.48807907104492,0.001954574603587389
1746722648398166272,-45.166748046875,-40.48807907104492,0.0019052886636927724
1746722648498164736,-45.166748046875,-40.48807907104492,0.001896667410619557
1746722648598229760,-45.166748046875,-40.48807907104492,0.0019428252708166838
1746722648698161152,-45.166748046875,-40.48807907104492,0.0019647597800940275
1746722648798178816,-45.166748046875,-40.48807907104492,0.0019422530895099044
1746722648898232832,-45.166748046875,-40.48807907104492,0.0019495391752570868
1746722648998232576,-45.166748046875,-40.48807907104492,0.0019439315656200051
1746722649098310656,-45.166748046875,-40.48807907104492,0.0019535827450454235
1746722649198169088,-45.166748046875,-40.48807907104492,0.001958999549970031
1746722649298218752,-45.166748046875,-40.48807907104492,0.001971092075109482
1746722649398193664,-45.166748046875,-40.48807907104492,0.001966400071978569
1746722649498230528,-45.166748046875,-40.48807907104492,0.0019138717325404286
1746722649598157824,-45.166748046875,-40.48807907104492,0.001969833392649889
1746722649698219776,-45.166748046875,-40.48807907104492,0.001964683411642909
1746722649798254848,-45.166748046875,-40.48807907104492,0.0019738769624382257
1746722649898223360,-45.166748046875,-40.48807907104492,0.001969947712495923
1746722649998141184,-45.166748046875,-40.48807907104492,0.0019755936227738857
1746722650098164736,-45.166748046875,-40.48807907104492,0.001971626188606024
1746722650198220032,-45.166748046875,-40.48807907104492,0.0019750213250517845
1746722650298188800,-45.166748046875,-40.48807907104492,0.0019447708036750555
1746722650398158080,-45.166748046875,-40.48883056640625,0.0019557189662009478
1746722650498213376,-45.16673278808594,-40.51034927368164,0.0018864058656618
1746722650598223360,-45.166282653808594,-40.57569885253906,0.0017855071928352118
1746722650698190592,-45.16547775268555,-40.696163177490234,0.001683196984231472
1746722650798169856,-45.1640510559082,-40.884483337402344,0.0018151855329051614
1746722650898187264,-45.16362380981445,-41.118934631347656,0.0026385115925222635
1746722650998302464,-45.16129684448242,-41.41233444213867,0.0016160582890734076
1746722651098687232,-45.158958435058594,-41.768157958984375,0.0014036177890375257
1746722651198192896,-45.1562385559082,-42.196678161621094,0.0014420318184420466
1746722651298270208,-45.15339660644531,-42.64274978637695,0.0015491485828533769
1746722651398243072,-45.15053176879883,-43.09072494506836,0.0017633818788453937
1746722651498260736,-45.147865295410156,-43.515419006347656,0.0019493865547701716
1746722651598344960,-45.1451301574707,-43.912254333496094,0.0023982238490134478
1746722651698203648,-45.143035888671875,-44.34748840332031,0.002138061448931694
1746722651798267392,-45.14008712768555,-44.78908157348633,0.0016901015769690275
1746722651898207744,-45.13698196411133,-45.28037643432617,0.0016777419950813055
1746722651998144512,-45.13859176635742,-45.83198928833008,0.0017322158673778176
1746722652098186752,-45.154109954833984,-46.41909408569336,0.0017420577351003885
1746722652198128128,-45.176429748535156,-47.04848098754883,0.0017084884457290173
1746722652298243840,-45.20449447631836,-47.73768615722656,0.0016693114303052425
1746722652398105088,-45.23824691772461,-48.49296188354492,0.0016525649698451161
1746722652498208512,-45.277435302734375,-49.31256866455078,0.0016567229758948088
1746722652598283520,-45.318172454833984,-50.12567901611328,0.0017304611392319202
1746722652698147328,-45.36405563354492,-50.99237823486328,0.0019010162213817239
1746722652798134528,-45.428749084472656,-51.792640686035156,0.0020398329943418503
1746722652898219776,-45.51137161254883,-52.57282257080078,0.002087669214233756
1746722652998154496,-45.62479782104492,-53.37633514404297,0.0020621491130441427
1746722653098243072,-45.76137161254883,-54.13502502441406,0.0020155333913862705
1746722653198185984,-45.94221496582031,-54.9664192199707,0.0020114134531468153
1746722653298135296,-46.14137649536133,-55.72241973876953,0.0020431517623364925
1746722653398223360,-46.37183380126953,-56.48249435424805,0.0020682907197624445
1746722653498209792,-46.65618896484375,-57.283416748046875,0.0020693205296993256
1746722653598134528,-46.944759368896484,-58.02077865600586,0.0020549010951071978
1746722653698217728,-47.268455505371094,-58.75928497314453,0.0020489501766860485
1746722653798212352,-47.60275650024414,-59.46370315551758,0.0017498397501185536
1746722653898235648,-47.98221969604492,-60.16996765136719,0.0017393493326380849
1746722653998161152,-48.38892364501953,-60.84471893310547,0.0018568038940429688
1746722654098226944,-48.86309051513672,-61.552490234375,0.001957549946382642
1746722654198220288,-49.34080505371094,-62.20025634765625,0.001999168423935771
1746722654298186240,-49.86080551147461,-62.840511322021484,0.0020333861466497183
1746722654398107392,-50.39333724975586,-63.44384765625,0.002051773015409708
1746722654498200320,-50.93281936645508,-64.00386810302734,0.0020566177554428577
1746722654598198528,-51.52596664428711,-64.57347106933594,0.0020620727445930243
1746722654698291200,-52.12815856933594,-65.10128784179688,0.0020571136847138405
1746722654798190336,-52.754638671875,-65.59734344482422,0.0020598983392119408
1746722654898221568,-53.405399322509766,-66.06442260742188,0.002062568673864007
1746722654998243328,-54.08087158203125,-66.49614715576172,0.0020657728891819715
1746722655098254080,-54.80253601074219,-66.89639282226562,0.0020720672328025103
1746722655198155520,-55.491634368896484,-67.2249526977539,0.002076225122436881
1746722655298163968,-56.259212493896484,-67.52999877929688,0.0020713042467832565
1746722655398159872,-57.01618194580078,-67.77781677246094,0.0020642089657485485
1746722655498149888,-57.8373908996582,-67.99455261230469,0.0020702362526208162
1746722655598194432,-58.61833190917969,-68.15756225585938,0.002075271448120475
1746722655698158336,-59.4124641418457,-68.27366638183594,0.0020816039759665728
1746722655798192640,-60.203369140625,-68.35799407958984,0.002063484163954854
1746722655898182400,-61.00198745727539,-68.42340850830078,0.0020508193410933018
1746722655998180608,-61.79212188720703,-68.47572326660156,0.002060203580185771
1746722656098288384,-62.60270309448242,-68.51980590820312,0.0020674513652920723
1746722656198173952,-63.428714752197266,-68.54991912841797,0.002046775771304965
1746722656298178816,-64.22803497314453,-68.57098388671875,0.0020334625151008368
1746722656398167296,-65.04271697998047,-68.58769989013672,0.002038879320025444
1746722656498268160,-65.88088989257812,-68.60199737548828,0.0020516205113381147
1746722656598145280,-66.6444091796875,-68.61331176757812,0.0020530701149255037
1746722656698174720,-67.44847869873047,-68.62403869628906,0.0020460509695112705
1746722656798230016,-68.26652526855469,-68.62871551513672,0.0020430374424904585
1746722656898302208,-69.0811538696289,-68.60750579833984,0.002044410677626729
1746722656998115328,-69.88677978515625,-68.57213592529297,0.0020424651447683573
1746722657098238720,-70.69923400878906,-68.5281753540039,0.0020428085699677467
1746722657198157824,-71.51376342773438,-68.47905731201172,0.0020439529325813055
1746722657298198272,-72.33631134033203,-68.42611694335938,0.002046241657808423
1746722657398132480,-73.09951782226562,-68.37495422363281,0.0020451736636459827
1746722657498151936,-73.91789245605469,-68.3030014038086,0.0020470810122787952
1746722657598157056,-74.73921966552734,-68.21399688720703,0.0020439529325813055
1746722657698141696,-75.51502990722656,-68.1216812133789,0.0020457457285374403
1746722657798197760,-76.3166275024414,-68.0173110961914,0.002046203473582864
1746722657898170624,-77.11795043945312,-67.88899230957031,0.0020445631816983223
1746722657998194688,-77.90180206298828,-67.74873352050781,0.0020389175042510033
1746722658098142464,-78.7352066040039,-67.59022521972656,0.002041397150605917
1746722658198207232,-79.50698852539062,-67.4234390258789,0.0020512770861387253
1746722658298269952,-80.3010482788086,-67.23043060302734,0.0020525360014289618
1746722658398235904,-81.08206939697266,-67.02877044677734,0.0020454025361686945
